# update: 2020-01-24 09:47:38 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|177|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|168|1|待明确地区：死亡 1，治愈 5|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|144|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|111|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|104|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|95|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|93|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|64|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|63|1|待明确地区：确诊 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|56|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|41|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|40|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|38|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|28|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|22|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|21|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|14352|305||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-02-02 10:06:20 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|9074|294|待明确地区：治愈 35|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|661|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|604|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|493|2|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|463|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|340|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|333|0|待明确地区治愈2例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|262|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|236|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|231|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|225|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|177|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|168|1|待明确地区：死亡 1，治愈 5|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|144|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|111|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|104|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|95|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|93|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|64|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|63|1|待明确地区：确诊 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|56|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|45|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|40|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|38|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|28|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|22|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|21|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|14356|304||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-02-02 10:29:10 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|9074|294|待明确地区：治愈 35|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|661|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|604|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|493|2|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|463|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|340|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|333|0|待明确地区治愈2例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|262|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|236|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|231|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|225|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|177|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|168|1|待明确地区：死亡 1，治愈 5|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|144|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|111|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|104|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|95|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|93|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|64|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|63|1|待明确地区：确诊 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|56|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|45|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|40|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|38|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|28|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|21|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|14357|304||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-02-02 11:13:01 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|9074|294|待明确地区：治愈 35|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|661|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|604|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|493|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|463|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|340|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|333|0|待明确地区治愈2例|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|262|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|236|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|231|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|225|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|183|1|待明确地区：死亡 1，治愈 5|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|177|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|144|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|111|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|104|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|101|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|95|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|93|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|64|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|63|1|待明确地区：确诊 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|56|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|45|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|40|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|38|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|28|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|21|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|14372|304||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-02-02 11:18:06 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|9074|294|待明确地区：治愈 35|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|661|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|604|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|493|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|463|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|340|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|333|0|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|262|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|236|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|231|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|225|0|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|183|1|待明确地区：死亡 1，治愈 5|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|177|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|144|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|116|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|111|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|104|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|95|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|93|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|64|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|63|1|待明确地区：确诊 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|56|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|45|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|40|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|38|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|28|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|21|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|14387|304||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-02-02 11:46:38 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|9074|294|待明确地区：治愈 35|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|661|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|604|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|493|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|463|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|340|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|333|0|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|262|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|236|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|231|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|225|0|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|183|1|待明确地区：死亡 1，治愈 5|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|177|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|159|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|116|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|111|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|104|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|95|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|93|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|64|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|63|1|待明确地区：确诊 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|56|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|45|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|40|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|38|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|28|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|27|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|21|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|7|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|14406|304||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-02-02 12:19:35 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|9074|294|待明确地区：治愈 35|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|661|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|604|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|493|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|463|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|340|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|333|0|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|262|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|236|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|231|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|225|0|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|183|1|待明确地区：死亡 1，治愈 5|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|177|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|159|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|116|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|111|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|104|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|99|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|95|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|64|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|63|1|待明确地区：确诊 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|56|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|45|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|40|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|38|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|28|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|27|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|21|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|14413|304||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-02-02 13:18:35 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|9074|294|待明确地区：治愈 35|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|661|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|604|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|493|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|463|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|340|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|333|0|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|262|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|236|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|231|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|225|0|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|183|1|待明确地区：死亡 1，治愈 5|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|177|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|159|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|116|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|111|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|104|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|99|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|95|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|64|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|63|1|待明确地区：确诊 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|56|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|48|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|40|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|38|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|28|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|27|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|21|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|9|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|14416|304||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-02-02 13:34:20 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|9074|294|待明确地区：治愈 35|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|661|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|604|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|493|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|463|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|340|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangxi|333|0|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing|262|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiangsu|236|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sichuan|231|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shandong|225|0|待明确地区：治愈 1|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beijing|183|1|待明确地区：死亡 1，治愈 5|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanghai|177|1|治愈数据统一归属上海市公卫临床中心，暂无具体分区|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujian|159|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shaanxi|116|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi|111|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hebei|104|1||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yunnan|99|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heilongjiang|95|2||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liaoning|64|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hainan|63|1|待明确地区：确诊 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shanxi|56|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tianjin|48|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gansu|40|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou|38|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia|28|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inner Mongolia|27|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jilin|23|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinjiang|21|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong|14|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qinghai|11|0|待明确地区：确诊 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan|10|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macau|8|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tibet|1|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TOTAL|14418|304||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# update: 2020-02-02 13:49:28 CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# place|confirmed_cases|deaths|notes|sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hubei|9074|294|待明确地区：治愈 35|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zhejiang|661|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong|604|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henan|493|2|待明确地区：治愈 2|,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunan|463|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anhui|340|0||,,,,,,,,,,,,,,,,,,,,,,,,,,,,
