# source: DXY @ https://3g.dxy.cn/newh5/view/pneumonia
# update: 2020-01-22 03:28:10 CST
# place|confirmed_cases|deaths|notes|sources
Guangxi|172|0||
Hebei|172|1||
Yunnan|138|0||
Hainan|117|2||
Liaoning|99|0||
Shanxi|96|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|67|0||
Jilin|65|1||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|25|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|31266|637||
# update: 2020-02-08 07:33:35 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|22112|618||
Guangdong|1034|1||
Zhejiang|1006|0||
Henan|914|3|参考卫健委统计口径，部分县区与地级市合并|
Hunan|772|0||
Anhui|665|0||
Jiangxi|661|0||
Chongqing|426|2||
Jiangsu|408|0||
Shandong|386|0||
Sichuan|344|1||
Beijing|297|1||
Shanghai|277|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Heilongjiang|277|3||
Fujian|224|0||
Shaanxi|184|0||
Guangxi|172|0||
Hebei|172|1||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|67|0||
Jilin|65|1||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|25|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|31285|637||
# update: 2020-02-08 07:38:05 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1034|1||
Zhejiang|1006|0||
Henan|914|3|参考卫健委统计口径，部分县区与地级市合并|
Hunan|772|0||
Anhui|665|0||
Jiangxi|661|0||
Chongqing|426|2||
Jiangsu|408|0||
Shandong|386|0||
Sichuan|344|1||
Beijing|297|1||
Shanghai|277|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Heilongjiang|277|3||
Fujian|224|0||
Shaanxi|184|0||
Guangxi|172|0||
Hebei|172|1||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|67|0||
Jilin|65|1||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|25|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34126|718||
# update: 2020-02-08 07:59:59 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1034|1||
Zhejiang|1006|0||
Henan|914|3|参考卫健委统计口径，部分县区与地级市合并|
Hunan|772|0||
Anhui|665|0||
Jiangxi|661|0||
Chongqing|426|2||
Jiangsu|408|0||
Shandong|386|0||
Sichuan|344|1||
Beijing|297|1||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Heilongjiang|277|3||
Fujian|224|0||
Shaanxi|184|0||
Guangxi|172|0||
Hebei|172|1||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|67|0||
Jilin|65|1||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34131|718||
# update: 2020-02-08 08:07:53 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1034|1||
Zhejiang|1006|0||
Henan|914|3|参考卫健委统计口径，部分县区与地级市合并|
Hunan|772|0||
Anhui|665|0||
Jiangxi|661|0||
Chongqing|426|2||
Jiangsu|408|0||
Shandong|386|0||
Sichuan|344|1||
Beijing|297|1||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Heilongjiang|277|3||
Fujian|224|0||
Shaanxi|184|0||
Guangxi|172|0||
Hebei|172|1||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Jilin|69|1||
Gansu|67|0||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34135|718||
# update: 2020-02-08 08:19:47 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1034|1||
Zhejiang|1006|0||
Henan|914|3|参考卫健委统计口径，部分县区与地级市合并|
Hunan|772|0||
Anhui|665|0||
Jiangxi|661|0||
Chongqing|426|2||
Jiangsu|408|0||
Shandong|386|0||
Sichuan|344|1||
Beijing|297|1||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Heilongjiang|277|3||
Fujian|224|0||
Hebei|195|1||
Shaanxi|184|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34173|719||
# update: 2020-02-08 08:59:30 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1034|1||
Zhejiang|1006|0||
Henan|914|3|参考卫健委统计口径，部分县区与地级市合并|
Hunan|772|0||
Anhui|733|0||
Jiangxi|661|0||
Chongqing|426|2||
Jiangsu|408|0||
Shandong|407|0||
Sichuan|344|1||
Beijing|297|1||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Heilongjiang|277|3||
Fujian|224|0||
Hebei|195|1||
Shaanxi|184|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34262|719||
# update: 2020-02-08 09:08:28 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1034|1||
Zhejiang|1006|0||
Henan|914|3|参考卫健委统计口径，部分县区与地级市合并|
Hunan|772|0||
Anhui|733|0||
Jiangxi|661|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|344|1||
Beijing|297|1||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Heilongjiang|277|3||
Fujian|224|0||
Hebei|195|1||
Shaanxi|184|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34293|719||
# update: 2020-02-08 09:20:17 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1034|1||
Zhejiang|1006|0||
Henan|914|3|参考卫健委统计口径，部分县区与地级市合并|
Hunan|772|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|344|1||
Beijing|297|1||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Heilongjiang|277|3||
Fujian|224|0||
Hebei|195|1||
Shaanxi|184|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34330|719||
# update: 2020-02-08 09:33:22 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|914|3|参考卫健委统计口径，部分县区与地级市合并|
Hunan|772|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|344|1||
Beijing|297|1||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Heilongjiang|277|3||
Fujian|224|0||
Hebei|195|1||
Shaanxi|184|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34413|719||
# update: 2020-02-08 09:48:03 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|772|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|344|1||
Beijing|297|1||
Heilongjiang|296|5||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Fujian|224|0||
Hebei|195|1||
Shaanxi|184|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|43|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34499|722||
# update: 2020-02-08 10:00:09 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|363|1||
Beijing|297|1||
Heilongjiang|296|5||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Fujian|224|0||
Hebei|195|1||
Shaanxi|184|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|81|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|45|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34551|722||
# update: 2020-02-08 10:11:04 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|363|1||
Beijing|297|1||
Heilongjiang|295|5||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Fujian|224|0||
Hebei|195|1||
Shaanxi|184|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|117|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|89|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|45|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34558|722||
# update: 2020-02-08 10:35:19 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|363|1||
Beijing|297|1||
Heilongjiang|295|5||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Fujian|224|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|89|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|45|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34576|722||
# update: 2020-02-08 11:11:48 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|89|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|45|0||
Xinjiang|39|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34609|723||
# update: 2020-02-08 11:15:06 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|89|1||
Tianjin|81|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|50|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34612|723||
# update: 2020-02-08 11:26:53 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|281|1|新增治愈5，治愈数据统一归属上海公卫临床中心，暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|16|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34621|723||
# update: 2020-02-08 13:23:13 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|281|1|治愈数据统一归属上海公卫临床中心，暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|17|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34622|723||
# update: 2020-02-08 13:56:15 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|281|1|治愈数据统一归属上海公卫临床中心，部分新增治愈暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|17|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34622|723||
# update: 2020-02-08 14:23:22 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|286|1|治愈数据统一归属上海公卫临床中心，部分新增治愈暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|99|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|17|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34627|723||
# update: 2020-02-08 15:01:44 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|407|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|286|1|治愈数据统一归属上海公卫临床中心，部分新增治愈暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|103|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|17|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34631|723||
# update: 2020-02-08 15:22:03 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|426|2||
Shandong|416|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|286|1|治愈数据统一归属上海公卫临床中心，部分新增治愈暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|103|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|17|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34640|723||
# update: 2020-02-08 16:03:17 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1075|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|428|2||
Shandong|416|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|286|1|治愈数据统一归属上海公卫临床中心，部分新增治愈暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|103|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|17|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34642|723||
# update: 2020-02-08 16:21:38 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1095|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|0||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|428|2||
Shandong|416|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|286|1|治愈数据统一归属上海公卫临床中心，部分新增治愈暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|103|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|17|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34662|723||
# update: 2020-02-08 16:52:05 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1095|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|1||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|428|2||
Shandong|416|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|286|1|治愈数据统一归属上海公卫临床中心，部分新增治愈暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Shanxi|104|0||
Liaoning|103|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|17|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34662|724||
# update: 2020-02-08 19:46:56 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1095|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|1||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|428|2||
Shandong|416|0||
Sichuan|363|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|286|1|治愈数据统一归属上海公卫临床中心，部分新增治愈暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Liaoning|105|0||
Shanxi|104|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|71|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
Xinjiang|42|0||
Hong Kong|26|1||
Qinghai|18|0||
Taiwan|17|0||
Macau|10|0||
Tibet|1|0||
CHINA TOTAL|34664|724||
# update: 2020-02-08 23:15:38 CST
# place|confirmed_cases|deaths|notes|sources
Hubei|24953|699||
Guangdong|1095|1||
Zhejiang|1048|0||
Henan|981|4|参考卫健委统计口径，部分县区与地级市合并|
Hunan|803|1||
Anhui|733|0||
Jiangxi|698|0||
Jiangsu|439|0||
Chongqing|428|2||
Shandong|416|0||
Sichuan|364|1||
Beijing|315|2||
Heilongjiang|295|5||
Shanghai|286|1|治愈数据统一归属上海公卫临床中心，部分新增治愈暂无具体分区|
Fujian|239|0||
Hebei|195|1||
Shaanxi|195|0||
Guangxi|183|0||
Yunnan|138|0||
Hainan|124|2||
Liaoning|105|0||
Shanxi|104|0||
Guizhou|89|1||
Tianjin|88|1||
Gansu|79|1||
Jilin|69|1||
Inner Mongolia|52|0||
Ningxia|45|0||
